AAA,150
AAA,100
AAA,100
AAA,100
AAA,100
AAA,100
AAA,100
AAA,100
AAA,100
AAA,120
AAA,100
AAA,100
AAA,100
AAA,100
AAA,130
AAA,100
AAA,100
AAA,110
AAA,100
AAA,100
BER,70
BER,70
BER,70
BER,70
BER,80
BER,70
BER,70
BB,3410
